respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12578155657,402650228,2021-04-15 10:28:33,2021-04-15 10:38:11,186.144.64.5,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Muchas veces en las clases virtuales quedo muy confundido,#virtualesunpococomplicado,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,0,100,Tristeza,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Hombre
12578154611,402650228,2021-04-15 10:28:44,2021-04-15 10:37:44,181.51.180.142,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Me enseñó varias cosas con diferentes areas,#todosepuede,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,100,Esperanza,Con frecuencia,Lo que hago en mi tiempo libre,10,17 a 19 años,Bachiller,Hombre
12578154553,402650228,2021-04-15 10:29:07,2021-04-15 10:37:43,181.63.45.59,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,conoci a una profesora de sociales super chevere que nos enseñaba de una manera dinamica sobre la historia de nuestro pais ,#sociales con la profesora mas divertida,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,10,99,Felicidad,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12578153991,402650228,2021-04-15 10:31:09,2021-04-15 10:37:34,181.51.180.221,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Fue cuando me enseñaron sobre la guerra fria, no sabía que la historia entre los Estados Unidos y Rusia fuera tan extensa he interesante",#USAvsRUSIA,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,70,85,100,Indiferencia,Una vez,Cómo resolver conflictos,10,14 a 16 años,Técnico,Hombre
12578153536,402650228,2021-04-15 10:27:54,2021-04-15 10:37:30,186.168.89.108,,,,,No,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,con mis compañeros nos ayudamos a entender un tema o conflicto q no podíamos entender o resolver ,las mejores clases ,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,20,45,65,Esperanza,Con frecuencia,El trabajo en equipo,10,14 a 16 años,No se,Hombre
12578153389,402650228,2021-04-15 10:29:34,2021-04-15 10:37:23,181.129.164.130,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Me enseñó Muy Bien Las Matematicas Hasta El Momento,#AprendoBienMientrasEstudio,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,71,100,0,Felicidad,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Técnico,Hombre
12578152621,402650228,2021-04-15 10:29:10,2021-04-15 10:37:06,181.129.164.130,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,la del Sena en 9 ya nos tenían un poquito preparados y me quedo gustando,#Sena,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,16,100,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12578152430,402650228,2021-04-15 10:31:01,2021-04-15 10:36:55,201.219.246.67,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Cuando el profesor de sociales nos enseño sobre el conflicto armado de una manera detallada y desde su punto de vista,#conocelahistroria,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,14,100,Tristeza,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12578151701,402650228,2021-04-15 10:29:02,2021-04-15 10:37:10,201.219.246.67,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,El manejo de las actividades. Todos los maestros manejan las mimas actividades ,#confuncion de actividades,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,50,0,no está seguro,No se,La forma cómo los profesores enseñan,10,14 a 16 años,Técnico,Mujer
12578151305,402650228,2021-04-15 10:30:33,2021-04-15 10:36:38,181.52.172.75,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Me dio curiosidad aprender más porque no entendí casi nada del otro año,#nuncaessuficiente,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,54,25,48,Felicidad,Rara vez,,10,14 a 16 años,Bachiller,Mujer
12578149763,402650228,2021-04-15 10:29:26,2021-04-15 10:36:15,190.147.183.133,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"De matemáticas, a lo primero entendía ya después cuando la iba a realizar me confundi",Aprendamos más,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,82,66,85,Esperanza,Con frecuencia,Cómo resolver conflictos,10,14 a 16 años,Bachiller,Mujer
12578149254,402650228,2021-04-15 10:29:23,2021-04-15 10:36:27,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Cada que tenemos esa clase  me parece muy chévere me siento bien ,#mi clase favorita ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,14,27,23,Satisfacción/orgullo,Todo el tiempo,La forma cómo los profesores enseñan,10,17 a 19 años,Bachiller,Mujer
12578148249,402650228,2021-04-15 10:28:36,2021-04-15 10:35:58,190.121.139.2,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Que hemos aprendido muchas cosas nuevas y este año a Sido algo muy bueno y todos los que me rodean hemos aprendido muchas cosas nuevas   ,Año nuevo aprendemos cosas nuevas ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,21,19,Felicidad,Todo el tiempo,El trabajo en equipo,10,14 a 16 años,Técnico,Mujer
12578147420,402650228,2021-04-15 10:28:52,2021-04-15 10:35:20,190.61.40.70,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"En cada encuentro, me da la curiosidad de aprender algo mas, siempre.",#curiosidad,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,9,16,15,Felicidad,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12578146238,402650228,2021-04-15 10:30:48,2021-04-15 10:34:56,190.121.139.4,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"En clase de matemáticas nos estaban enseñando unos ejercicios super interesante y a pesar de que no me gusta mucho matemáticas, queria aprender mas",Las matemáticas y sus operaciones ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,40,50,50,Satisfacción/orgullo,Con frecuencia,Lo que hago en las horas de clase,10,14 a 16 años,Bachiller,Mujer
12578146044,402650228,2021-04-15 10:31:40,2021-04-15 10:34:44,190.147.222.48,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Personal,Algo personal,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Felicidad,Rara vez,Cómo resolver conflictos,10,14 a 16 años,Bachiller,Hombre
12578145958,402650228,2021-04-15 10:28:29,2021-04-15 10:35:30,201.219.246.66,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Aprendí más con la clase de Inglés, ya que la profesora nos puso una actividad y la actividad consistían en hacer un dramatizado en inglés, en ese ejercicio aprendí mucho más de lo que usualmente se aprendí más y me gustó mucho ya que lo isimos en grupo fue una experiencia muy bonita",#Mejorartuingles,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,31,50,Felicidad,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Mujer
12578145162,402650228,2021-04-15 10:29:27,2021-04-15 10:34:32,181.51.180.142,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Porque conocí gente nueva y porque recochaba mucho ,Si seguiré con #hashtag,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,60,Tristeza,No se,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12578140279,402650228,2021-04-15 10:29:29,2021-04-15 10:35:04,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Me enseñó sobre estudiar en línea ,#clases_oline,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,100,50,Felicidad,Una vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Hombre
12578134510,402650228,2021-04-15 10:24:48,2021-04-15 10:31:40,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Pues, estaba bien con mis compañeros y luego me separan de ellos ellos y conozco personas nuevas.",No,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,56,54,51,Indiferencia,Una vez,Relación con los compañeros,10,14 a 16 años,Bachiller,Mujer
12578134508,402650228,2021-04-15 10:26:45,2021-04-15 10:31:31,191.106.197.120,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Aprendí cosas nuevas ,#aprendiendo,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,21,26,100,Satisfacción/orgullo,Rara vez,La forma cómo los profesores enseñan,10,17 a 19 años,Técnico,Mujer
12578064730,402650228,2021-04-15 10:02:28,2021-04-15 10:10:56,186.81.193.113,,,,,Sí,CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,la experiencia que tuve fue que me enseño a querer aprender mas ,APRENDER MUCHO MAS ,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,76,91,100,Felicidad,No se,Innovación / creatividad,10,14 a 16 años,Bachiller,Mujer
12578054570,402650228,2021-04-15 09:58:43,2021-04-15 10:08:58,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"al principio si se me dificulto un poco adaptarme a lo virtual, luego ya me acostumbre aprendí a manejar mas como plataformas, entre otras opciones tecnológicas y ya mi curiosidad en aprender avanzo y comencé a realizar cursos virtuales ",#estudio en casa ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,54,100,Felicidad,Una vez,Tecnología y herramientas digitales,11,14 a 16 años,Bachiller,Mujer
12578052717,402650228,2021-04-15 10:02:13,2021-04-15 10:07:43,186.144.137.158,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Me confunden prácticamente todas las clases porque es muy incomodo estar atrabes de una pantalla y quiero que sean mas didácticas las clases,#Noalasclasesvirtuales y #conlasclasesmasdidacticastambienseaprende,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,100,20,Angustia/Miedo,Con frecuencia,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12578036075,402650228,2021-04-15 09:37:22,2021-04-15 10:03:26,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"En mis dos últimos años de escuela he aprendido muchas cosas nuevas, algunas materias me gustan mas que otras y creo que es por la forma de enseñar y de tratar de que le tema sea interesante y cause curiosidad investigar mas sobre el tema",#aprendamos_mas ,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,5,100,95,no está seguro,No se,La forma cómo los profesores enseñan,11,14 a 16 años,Universitario,Mujer
12578027041,402650228,2021-04-15 09:47:29,2021-04-15 10:01:16,186.81.193.113,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Varios profesores tiene unas muy buenas formas de enseñanza y nos comparte su conocimiento, hacen que las clases sean más entretenidas e interesantes. Me enseñó a ser más comprometida y responsable en mis cosas y cambiar mi forma de pensar sobre algunas asignaturas ",#buenasenseñanzas ,Aprendí algo nuevo,,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,3,50,50,Esperanza,No se,Ninguna de las anteriores,11,17 a 19 años,Técnico,Mujer
12578024095,402650228,2021-04-15 09:54:00,2021-04-15 09:59:45,181.51.180.249,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,El tema de la pandemia nos enseñó qu no hay que estar uno frente a él otro para aprender y esforzarse por lo que queremos lograr ,Todo se puede lograr,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,55,55,Esperanza,Una vez,Mi aporte a la humanidad/al mundo/a los demás,11,14 a 16 años,No se,Mujer
12578017002,402650228,2021-04-15 09:47:20,2021-04-15 10:00:12,186.146.104.57,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Las experiencia del año pasado me dejo muchas enseñanzas de lo importante que es trabajar en equipo ya que nos vamos conociendo con nuestros compañeras y vamos creando una amistad.,,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Satisfacción/orgullo,No se,El trabajo en equipo,11,14 a 16 años,Bachiller,Mujer
12578016707,402650228,2021-04-15 09:36:51,2021-04-15 09:58:01,190.121.139.2,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"En una clase de emprendimiento , dónde la profesora nos puso una actividad en grupo, cómo de dramatizar y decir la importancia sobre algunos valores, y pues me pareció muy chévere porqué compartimos en grupo grupo, y aprotamos nuestras ideas, lo mejor fué que aprendimos cómo mas del tema y reflexionamos sobre la importancia de los valores. y reflexionamos ",#Laimportanciadelosvalores,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,51,49,50,Felicidad,No se,Mi aporte a la humanidad/al mundo/a los demás,11,14 a 16 años,Universitario,Mujer
12578014601,402650228,2021-04-15 09:51:16,2021-04-15 09:59:12,190.144.10.14,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Principalmente el año pasado fue un año un poco raro e inusual ya que por primera vez experimentamos que era estar en una pandemia al igual que en un confinamiento ,#pandemia ,Me sentí confundido/no entendí nada,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,62,100,100,Indiferencia,Una vez,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Mujer
12578011000,402650228,2021-04-15 09:48:19,2021-04-15 09:57:30,181.52.172.75,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Leer un texto se filosofía me encanto ,#amor_por_la_filosofia ,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,90,82,100,Felicidad,Todo el tiempo,Ninguna de las anteriores,11,17 a 19 años,Bachiller,Mujer
12578004672,402650228,2021-04-15 09:47:29,2021-04-15 09:54:18,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Porque era algo nuevo por aprender ya que estamos en presencial y entre todos nos ayudamos,Volver a la presencialidad ,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,90,69,90,Felicidad,Una vez,Relación con los compañeros,11,14 a 16 años,Bachiller,Mujer
12577999719,402650228,2021-04-15 09:48:58,2021-04-15 09:52:46,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Aprender mas asignaturas ,#hashtagaprendermas ,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,13,100,Esperanza,Con frecuencia,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Mujer
12577996605,402650228,2021-04-15 09:47:26,2021-04-15 09:51:38,186.81.193.113,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Aprendí a compartis con mis  nuevos compañeros aunque por poco tiempo  pero me sentí bien,#compañerismo,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,51,52,Felicidad,Rara vez,La forma como los profesores me evalúan,11,14 a 16 años,Bachiller,Mujer
12577995145,402650228,2021-04-15 09:30:14,2021-04-15 09:51:15,181.55.124.89,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"En una de las clases, estábamos todos con la mejor disposición de atender y desarrollar mejor nuestro conocimiento pero, lo que sucedió es que el profesor estaba dictando su clase y estaba comentando que nosotros no sabíamos casi nada, ni lo básico que debíamos de haber aprendido y demás cosas, pues en pocas palabras nos estaba regañando. Entonces, una compañera la cual estaba delante de mí, se volteó a decirme que ella no quería perder la materia por el simple hecho de ""no saber nada"", y resulta que el profesor se exaltó de una manera impresionante, y nos dijo que nos saliéramos de su clase, cuando ni siquiera yo le contesté a mi compañera, es más, ella sólo me dijo eso incluso sin nosotras haber cruzado muchas palabras. Entonces el profesor nos sacó de la clase sin una buena justificación, o sea, como que ese día llegó de malgenio y se desquitó con nosotras sacándonos por algo tan insignificante.  Lo peor es, que cuando mi amiga y yo estábamos afuera, el profesor salió y nos dijo que nos fuéramos de ahí ??. Por ello está experiencia nos confundió tanto a mi amiga, como amí. ",#No_te_desquites_con_tus_alumnos.,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,53,51,50,Rabia,Rara vez,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Mujer
12577991246,402650228,2021-04-15 09:30:21,2021-04-15 09:50:51,186.147.161.216,,,,,Sí,CAUCA,Francisco José de Caldas,te enseñó algo nuevo,"la virtualidad, ya que anteriormente no la utilizaba mucho",#aprendiendo mas ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,70,85,95,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,11,14 a 16 años,No se,Mujer
12577989727,402650228,2021-04-15 09:29:50,2021-04-15 09:49:56,181.55.124.200,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,El Año pasado En Una clase Con un profesor me Gusto Mucho por Que Nos supo Explicar un Tema que veia Muy dificil ,Cada Dia se Aprende algo nuevo,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,48,48,52,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Mujer
12577989142,402650228,2021-04-15 09:46:37,2021-04-15 09:49:18,181.60.113.173,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,,#FueraJuanCruzReal,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,65,100,1,Felicidad,Rara vez,La forma como los profesores me evalúan,11,14 a 16 años,Bachiller,Hombre
12577984015,402650228,2021-04-15 09:35:42,2021-04-15 09:48:15,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Pienso que cada día es de aprender y en el proceso que se ha llevado, cada día nuestros docentes se motivan por enseñarnos cosas nuevas que nos permiten adquirir más conocimientos y nos ayuda en nuestras vida tanto cotidiana como laboral.",#Cadadiaseaprendemás.,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Satisfacción/orgullo,Todo el tiempo,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12577982300,402650228,2021-04-15 09:37:29,2021-04-15 09:48:52,190.144.10.11,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Lo que pasó es que cuando yo llegué a décimo a la sede Santiago Rengifo Salcedo, vi que había algunos salones llamados salas inteligentes, en donde habian unas pantallas táctiles que eran como una especie de tableros, y estas pantallas tenían acceso a internet, y pues esto me sorprendió porque de la sede que yo venía no habia nada de esto, y además  esta hacia las clases mas dinámicas y hacia que existieran mas poaibilidades para aprender y nuevar formar de aprender",#nopensabaveresto,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,,50,0,50,Felicidad,Una vez,Relación con los compañeros,11,14 a 16 años,Bachiller,Hombre
12577981857,402650228,2021-04-15 09:29:51,2021-04-15 09:47:56,190.121.138.237,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Producción de documentos en las clases del profesor hernan ya que  casi no conocia  mucho sobre las herramientas tic y la elaboración de trabajos y mientras estábamos presencial nos dio a conocer más sobre ellas e igual   en lo virtual y es super bien y esto son materias  que no había llegado a trabajar pero con el tiempo e aprendido a manejar y comprender más.,,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,67,73,100,Satisfacción/orgullo,Todo el tiempo,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12577978097,402650228,2021-04-15 09:30:56,2021-04-15 09:46:34,181.52.172.167,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,Me Confundió Por Que En Ocaciones En Algunas Clase Muchas Cosas no emtendia por que se veian cosas nuebas en las cuales no se habian enseñado  ,Explicaciones nuevas en areas ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,70,100,100,Satisfacción/orgullo,No se,La forma cómo los profesores enseñan,11,17 a 19 años,No se,Mujer
12577977874,402650228,2021-04-15 09:31:52,2021-04-15 09:46:17,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,En la área de Inglés aprendí muchas cosas como persona y como estudiante que me pueden servir en el futuro.,Mi conocimiento .,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,50,70,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,11,17 a 19 años,No se,Mujer
12577977087,402650228,2021-04-15 09:29:59,2021-04-15 09:45:58,190.147.166.35,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo, Puede ver Mas Mas cosas De Las Que había  vistos   Anteriormente  Y Entender un poco mas,#Aprender  Paso A  Paso ,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,70,60,100,Satisfacción/orgullo,No se,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Mujer
12577975275,402650228,2021-04-15 09:38:55,2021-04-15 09:45:45,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"El hecho de que comencemos   estudiar  nuevos temas,  como cuando entramos a ver probabilidad en matemáticas ",La curiosidad  es importante para el desarrollo de las personas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,38,77,73,Satisfacción/orgullo,Con frecuencia,Cómo resolver conflictos,11,17 a 19 años,Bachiller,Hombre
